id,title,doi,publication_year,authors,abstract,open_access,host_venue,clean_abstract,keywords,entities,gmm_cluster,gmm_probs
https://openalex.org/W4320005767,Galactica: A Large Language Model for Science,https://doi.org/10.48550/arxiv.2211.09085,2022,"Ross Taylor, Marcin Kardas, Guillem Cucurull, Thomas Scialom, Anthony S. Hartshorn, Elvis Saravia, Andrew M. Poulton, Viktor Kerkez, Robert Stojnic","Information overload is a major obstacle to scientific progress. The explosive growth in scientific literature and data has made it ever harder to discover useful insights in a large mass of information. Today scientific knowledge is accessed through search engines, but they are unable to organize scientific knowledge alone. In this paper we introduce Galactica: a large language model that can store, combine and reason about scientific knowledge. We train on a large scientific corpus of papers, reference material, knowledge bases and many other sources. We outperform existing models on a range of scientific tasks. On technical knowledge probes such as LaTeX equations, Galactica outperforms the latest GPT-3 by 68.2% versus 49.0%. Galactica also performs well on reasoning, outperforming Chinchilla on mathematical MMLU by 41.3% to 35.7%, and PaLM 540B on MATH with a score of 20.4% versus 8.8%. It also sets a new state-of-the-art on downstream tasks such as PubMedQA and MedMCQA dev of 77.6% and 52.9%. And despite not being trained on a general corpus, Galactica outperforms BLOOM and OPT-175B on BIG-bench. We believe these results demonstrate the potential for language models as a new interface for science. We open source the model for the benefit of the scientific community.",True,,information overload is a major obstacle to scientific progress the explosive growth in scientific literature and data has made it ever harder to discover useful insights in a large mass of information today scientific knowledge is accessed through search engines but they are unable to organize scientific knowledge alone in this paper we introduce galactica a large language model that can store combine and reason about scientific knowledge we train on a large scientific corpus of papers reference material knowledge bases and many other sources we outperform existing models on a range of scientific tasks on technical knowledge probes such as latex equations galactica outperforms the latest gpt3 by 682 versus 490 galactica also performs well on reasoning outperforming chinchilla on mathematical mmlu by 413 to 357 and palm 540b on math with a score of 204 versus 88 it also sets a new stateoftheart on downstream tasks such as pubmedqa and medmcqa dev of 776 and 529 and despite not being trained on a general corpus galactica outperforms bloom and opt175b on bigbench we believe these results demonstrate the potential for language models as a new interface for science we open source the model for the benefit of the scientific community,"['scientific corpus', 'language models', 'galactica outperforms', 'knowledge probes', 'large language']","['general corpus galactica', 'information overload', 'equations galactica', 'chinchilla', 'model', 'models', 'palm', 'downstream tasks', 'medmcqa', 'outperform', 'scientific tasks', 'outperforming', 'scientific corpus', 'scientific', 'scientific community', 'technical knowledge probes', 'explosive growth', 'math', 'combine', 'gpt3', 'results', 'bloom', 'accessed', 'scientific knowledge', 'discover', 'mass', 'galactica', 'potential', 'papers', 'information', 'benefit', 'scientific literature', 'sources', 'knowledge bases', 'progress', 'dev', 'mathematical mmlu', 'data', 'latex', 'bigbench', 'science', 'score', 'language', 'pubmedqa', 'organize']",2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
https://openalex.org/W4377130677,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,https://doi.org/10.48550/arxiv.2305.10601,2023,"Shunyu Yao, Dian Yu, Jeffrey Zhao, Izhak Shafran, Thomas L. Griffiths, Yuan Cao, Karthik Narasimhan","Language models are increasingly being deployed for general problem solving across a wide range of tasks, but are still confined to token-level, left-to-right decision-making processes during inference. This means they can fall short in tasks that require exploration, strategic lookahead, or where initial decisions play a pivotal role. To surmount these challenges, we introduce a new framework for language model inference, Tree of Thoughts (ToT), which generalizes over the popular Chain of Thought approach to prompting language models, and enables exploration over coherent units of text (thoughts) that serve as intermediate steps toward problem solving. ToT allows LMs to perform deliberate decision making by considering multiple different reasoning paths and self-evaluating choices to decide the next course of action, as well as looking ahead or backtracking when necessary to make global choices. Our experiments show that ToT significantly enhances language models' problem-solving abilities on three novel tasks requiring non-trivial planning or search: Game of 24, Creative Writing, and Mini Crosswords. For instance, in Game of 24, while GPT-4 with chain-of-thought prompting only solved 4% of tasks, our method achieved a success rate of 74%. Code repo with all prompts: https://github.com/princeton-nlp/tree-of-thought-llm.",True,,language models are increasingly being deployed for general problem solving across a wide range of tasks but are still confined to tokenlevel lefttoright decisionmaking processes during inference this means they can fall short in tasks that require exploration strategic lookahead or where initial decisions play a pivotal role to surmount these challenges we introduce a new framework for language model inference tree of thoughts tot which generalizes over the popular chain of thought approach to prompting language models and enables exploration over coherent units of text thoughts that serve as intermediate steps toward problem solving tot allows lms to perform deliberate decision making by considering multiple different reasoning paths and selfevaluating choices to decide the next course of action as well as looking ahead or backtracking when necessary to make global choices our experiments show that tot significantly enhances language models problemsolving abilities on three novel tasks requiring nontrivial planning or search game of 24 creative writing and mini crosswords for instance in game of 24 while gpt4 with chainofthought prompting only solved 4 of tasks our method achieved a success rate of 74 code repo with all prompts httpsgithubcomprincetonnlptreeofthoughtllm,"['reasoning paths', 'tree thoughts', 'language models', 'prompting language', 'thought approach']","['problemsolving', 'decision making', 'models', 'generalizes', 'framework', 'general problem solving', 'deployed', 'decisions', 'enhances', 'global', 'gpt4', 'instance', 'ahead', 'writing', 'coherent', 'prompts', 'prompting', 'success rate', 'intermediate', 'tasks', 'tokenlevel', 'method', 'mini', 'chainofthought prompting', 'reasoning paths', 'selfevaluating', 'tot', 'thoughts', 'problem solving tot', 'experiments', 'next course of', 'abilities', 'exploration', 'lefttoright decisionmaking', 'nontrivial planning', 'thoughts tot', 'language', 'game', 'code']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4384389802,A Comprehensive Overview of Large Language Models,https://doi.org/10.48550/arxiv.2307.06435,2023,"Humza Naveed, Asad Ullah Khan, Shi Qiu, Muhammad Saqib, Saeed Anwar, Muhammad Usman, Nick Barnes, Ajmal Mian","Large Language Models (LLMs) have recently demonstrated remarkable capabilities in natural language processing tasks and beyond. This success of LLMs has led to a large influx of research contributions in this direction. These works encompass diverse topics such as architectural innovations, better training strategies, context length improvements, fine-tuning, multi-modal LLMs, robotics, datasets, benchmarking, efficiency, and more. With the rapid development of techniques and regular breakthroughs in LLM research, it has become considerably challenging to perceive the bigger picture of the advances in this direction. Considering the rapidly emerging plethora of literature on LLMs, it is imperative that the research community is able to benefit from a concise yet comprehensive overview of the recent developments in this field. This article provides an overview of the existing literature on a broad range of LLM-related concepts. Our self-contained comprehensive overview of LLMs discusses relevant background concepts along with covering the advanced topics at the frontier of research in LLMs. This review article is intended to not only provide a systematic survey but also a quick comprehensive reference for the researchers and practitioners to draw insights from extensive informative summaries of the existing works to advance the LLM research.",True,,large language models llms have recently demonstrated remarkable capabilities in natural language processing tasks and beyond this success of llms has led to a large influx of research contributions in this direction these works encompass diverse topics such as architectural innovations better training strategies context length improvements finetuning multimodal llms robotics datasets benchmarking efficiency and more with the rapid development of techniques and regular breakthroughs in llm research it has become considerably challenging to perceive the bigger picture of the advances in this direction considering the rapidly emerging plethora of literature on llms it is imperative that the research community is able to benefit from a concise yet comprehensive overview of the recent developments in this field this article provides an overview of the existing literature on a broad range of llmrelated concepts our selfcontained comprehensive overview of llms discusses relevant background concepts along with covering the advanced topics at the frontier of research in llms this review article is intended to not only provide a systematic survey but also a quick comprehensive reference for the researchers and practitioners to draw insights from extensive informative summaries of the existing works to advance the llm research,"['multimodal llms', 'llms robotics', 'language models', 'overview llms', 'natural language']","['direction', 'development', 'context', 'diverse', 'models', 'influx', 'research contributions', 'research', 'community', 'review', 'comprehensive', 'natural language', 'topics', 'plethora', 'relevant', 'concepts', 'training strategies', 'finetuning multimodal', 'efficiency', 'capabilities', 'systematic survey', 'regular breakthroughs', 'success', 'bigger', 'developments', 'benefit', 'frontier', 'practitioners', 'perceive', 'literature', 'techniques', 'advances', 'background concepts', 'llmrelated', 'overview', 'llms', 'robotics datasets', 'length', 'informative summaries', 'researchers', 'processing tasks', 'architectural innovations', 'language', 'reference', 'improvements', 'concise']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
https://openalex.org/W4313451803,Performance of ChatGPT on USMLE: Potential for AI-Assisted Medical Education Using Large Language Models,https://doi.org/10.1101/2022.12.19.22283643,2022,"Tiffany H. Kung, Morgan Cheatham, Arielle Medenilla, Czarina Sillos, Lorie De Leon, Camille Elepaño, Maria Madriaga, Rimel Aggabao, Giezel Diaz-Candido, James Maningo, Victor Tseng","ABSTRACT We evaluated the performance of a large language model called ChatGPT on the United States Medical Licensing Exam (USMLE), which consists of three exams: Step 1, Step 2CK, and Step 3. ChatGPT performed at or near the passing threshold for all three exams without any specialized training or reinforcement. Additionally, ChatGPT demonstrated a high level of concordance and insight in its explanations. These results suggest that large language models may have the potential to assist with medical education, and potentially, clinical decision-making.",True,,abstract we evaluated the performance of a large language model called chatgpt on the united states medical licensing exam usmle which consists of three exams step 1 step 2ck and step 3 chatgpt performed at or near the passing threshold for all three exams without any specialized training or reinforcement additionally chatgpt demonstrated a high level of concordance and insight in its explanations these results suggest that large language models may have the potential to assist with medical education and potentially clinical decisionmaking,"['clinical decisionmaking', 'medical licensing', 'exam usmle', 'licensing exam', 'medical education']","['model', 'models', 'explanations', 'abstract', 'concordance', 'level', 'reinforcement', 'performance', 'threshold', 'training', 'chatgpt', 'medical licensing', 'results', 'assist', 'exams', 'potential', 'united states', 'evaluated', 'medical education', 'specialized', 'clinical decisionmaking', 'language']",3,"[0.0, 0.0, 0.0, 1.0, 0.0]"
https://openalex.org/W4376866715,"Large Language Models in Medical Education: Opportunities, Challenges, and Future Directions",https://doi.org/10.2196/48291,2023,"Alaa Abd‐Alrazaq, Rawan AlSaad, Dari Alhuwail, Arfan Ahmed, M Healy, Syed Latifi, Sarah Aziz, Rafat Damseh, Sadam Alabed Alrazak, Javaid I. Sheikh","The integration of large language models (LLMs), such as those in the Generative Pre-trained Transformers (GPT) series, into medical education has the potential to transform learning experiences for students and elevate their knowledge, skills, and competence. Drawing on a wealth of professional and academic experience, we propose that LLMs hold promise for revolutionizing medical curriculum development, teaching methodologies, personalized study plans and learning materials, student assessments, and more. However, we also critically examine the challenges that such integration might pose by addressing issues of algorithmic bias, overreliance, plagiarism, misinformation, inequity, privacy, and copyright concerns in medical education. As we navigate the shift from an information-driven educational paradigm to an artificial intelligence (AI)-driven educational paradigm, we argue that it is paramount to understand both the potential and the pitfalls of LLMs in medical education. This paper thus offers our perspective on the opportunities and challenges of using LLMs in this context. We believe that the insights gleaned from this analysis will serve as a foundation for future recommendations and best practices in the field, fostering the responsible and effective use of AI technologies in medical education.",True,,the integration of large language models llms such as those in the generative pretrained transformers gpt series into medical education has the potential to transform learning experiences for students and elevate their knowledge skills and competence drawing on a wealth of professional and academic experience we propose that llms hold promise for revolutionizing medical curriculum development teaching methodologies personalized study plans and learning materials student assessments and more however we also critically examine the challenges that such integration might pose by addressing issues of algorithmic bias overreliance plagiarism misinformation inequity privacy and copyright concerns in medical education as we navigate the shift from an informationdriven educational paradigm to an artificial intelligence aidriven educational paradigm we argue that it is paramount to understand both the potential and the pitfalls of llms in medical education this paper thus offers our perspective on the opportunities and challenges of using llms in this context we believe that the insights gleaned from this analysis will serve as a foundation for future recommendations and best practices in the field fostering the responsible and effective use of ai technologies in medical education,"['informationdriven educational', 'medical education', 'medical curriculum', 'plagiarism misinformation', 'education paper']","['learning materials', 'elevate', 'pitfalls', 'practices', 'models', 'experience', 'professional', 'algorithmic bias', 'field fostering', 'knowledge skills', 'assessments', 'experiences', 'integration', 'educational paradigm', 'academic', 'opportunities', 'potential', 'transform', 'transformers gpt', 'effective', 'issues', 'curriculum', 'privacy', 'medical', 'ai technologies', 'analysis', 'llms', 'medical education', 'students', 'student', 'revolutionizing', 'recommendations', 'wealth', 'plagiarism', 'methodologies', 'misinformation', 'generative', 'artificial intelligence', 'language', 'competence', 'teaching']",0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4385620388,Creation and Adoption of Large Language Models in Medicine,https://doi.org/10.1001/jama.2023.14217,2023,"Nigam H. Shah, David A. Entwistle, Michael A. Pfeffer","There is increased interest in and potential benefits from using large language models (LLMs) in medicine. However, by simply wondering how the LLMs and the applications powered by them will reshape medicine instead of getting actively involved, the agency in shaping how these tools can be used in medicine is lost.Applications powered by LLMs are increasingly used to perform medical tasks without the underlying language model being trained on medical records and without verifying their purported benefit in performing those tasks.The creation and use of LLMs in medicine need to be actively shaped by provisioning relevant training data, specifying the desired benefits, and evaluating the benefits via testing in real-world deployments.",False,,there is increased interest in and potential benefits from using large language models llms in medicine however by simply wondering how the llms and the applications powered by them will reshape medicine instead of getting actively involved the agency in shaping how these tools can be used in medicine is lostapplications powered by llms are increasingly used to perform medical tasks without the underlying language model being trained on medical records and without verifying their purported benefit in performing those tasksthe creation and use of llms in medicine need to be actively shaped by provisioning relevant training data specifying the desired benefits and evaluating the benefits via testing in realworld deployments,"['llms medicine', 'llms applications', 'language model', 'models llms', 'language models']","['deployments', 'models', 'increased', 'benefits', 'verifying', 'medicine', 'realworld', 'lostapplications', 'language model', 'wondering', 'training', 'applications', 'shaping', 'potential', 'purported', 'medical tasks', 'evaluating', 'tools', 'llms', 'creation', 'agency', 'testing', 'provisioning', 'data', 'medical records', 'language']",3,"[0.0, 0.0, 0.0, 1.0, 0.0]"
https://openalex.org/W4225108562,Expectation vs. Experience: Evaluating the Usability of Code Generation Tools Powered by Large Language Models,https://doi.org/10.1145/3491101.3519665,2022,"Priyan Vaithilingam, Tianyi Zhang, Elena L. Glassman","Recent advances in Large Language Models (LLM) have made automatic code generation possible for real-world programming tasks in general-purpose programming languages such as Python. However, there are few human studies on the usability of these tools and how they fit the programming workflow. In this work, we conducted a within-subjects user study with 24 participants to understand how programmers use and perceive Copilot, a LLM-based code generation tool. We found that, while Copilot did not necessarily improve the task completion time or success rate, most participants preferred to use Copilot in daily programming tasks, since Copilot often provided a useful starting point and saved the effort of searching online. However, participants did face difficulties in understanding, editing, and debugging code snippets generated by Copilot, which significantly hindered their task-solving effectiveness. Finally, we highlighted several promising directions for improving the design of Copilot based on our observations and participants' feedback.",False,,recent advances in large language models llm have made automatic code generation possible for realworld programming tasks in generalpurpose programming languages such as python however there are few human studies on the usability of these tools and how they fit the programming workflow in this work we conducted a withinsubjects user study with 24 participants to understand how programmers use and perceive copilot a llmbased code generation tool we found that while copilot did not necessarily improve the task completion time or success rate most participants preferred to use copilot in daily programming tasks since copilot often provided a useful starting point and saved the effort of searching online however participants did face difficulties in understanding editing and debugging code snippets generated by copilot which significantly hindered their tasksolving effectiveness finally we highlighted several promising directions for improving the design of copilot based on our observations and participants feedback,"['code generation', 'programming tasks', 'code snippets', 'automatic code', 'programming']","['directions', 'models', 'python', 'tasksolving', 'task completion time', 'llmbased code generation tool', 'programming tasks', 'observations', 'debugging', 'improving', 'editing', 'automatic code generation', 'realworld', 'daily', 'code snippets', 'success rate', 'human studies', 'programming', 'effectiveness', 'design', 'participants', 'user study', 'programming languages', 'tools', 'programmers', 'feedback', 'improve', 'language', 'perceive', 'copilot']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4283705032,Automatic Generation of Programming Exercises and Code Explanations Using Large Language Models,https://doi.org/10.1145/3501385.3543957,2022,"Sami Sarsa, Paul Denny, Arto Hellas, Juho Leinonen","This article explores the natural language generation capabilities of large language models with application to the production of two types of learning resources common in programming courses. Using OpenAI Codex as the large language model, we create programming exercises (including sample solutions and test cases) and code explanations, assessing these qualitatively and quantitatively. Our results suggest that the majority of the automatically generated content is both novel and sensible, and in some cases ready to use as is. When creating exercises we find that it is remarkably easy to influence both the programming concepts and the contextual themes they contain, simply by supplying keywords as input to the model. Our analysis suggests that there is significant value in massive generative machine learning models as a tool for instructors, although there remains a need for some oversight to ensure the quality of the generated content before it is delivered to students. We further discuss the implications of OpenAI Codex and similar tools for introductory programming education and highlight future research streams that have the potential to improve the quality of the educational experience for both teachers and students alike.",True,,this article explores the natural language generation capabilities of large language models with application to the production of two types of learning resources common in programming courses using openai codex as the large language model we create programming exercises including sample solutions and test cases and code explanations assessing these qualitatively and quantitatively our results suggest that the majority of the automatically generated content is both novel and sensible and in some cases ready to use as is when creating exercises we find that it is remarkably easy to influence both the programming concepts and the contextual themes they contain simply by supplying keywords as input to the model our analysis suggests that there is significant value in massive generative machine learning models as a tool for instructors although there remains a need for some oversight to ensure the quality of the generated content before it is delivered to students we further discuss the implications of openai codex and similar tools for introductory programming education and highlight future research streams that have the potential to improve the quality of the educational experience for both teachers and students alike,"['language generation', 'create programming', 'programming education', 'introductory programming', 'natural language']","['influence', 'content', 'programming exercises', 'massive generative machine learning', 'models', 'model', 'research streams', 'teachers', 'code explanations', 'quantitatively', 'exercises', 'test cases', 'introductory programming education', 'instructors', 'programming courses', 'programming concepts', 'production', 'capabilities', 'cases', 'results', 'supplying keywords', 'potential', 'natural', 'openai codex', 'educational experience', 'generation', 'quality', 'novel', 'themes', 'analysis', 'tools', 'students', 'improve', 'sample solutions', 'qualitatively', 'automatically', 'tool', 'language', 'learning resources']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4389984066,Retrieval-Augmented Generation for Large Language Models: A Survey,https://doi.org/10.48550/arxiv.2312.10997,2023,"Yunfan Gao, Yun Xiong, Xinyu Gao, Kangxiang Jia, Jinliu Pan, Yuxi Bi, Yi Dai, Jiawei Sun, Haofen Wang","Large Language Models (LLMs) showcase impressive capabilities but encounter challenges like hallucination, outdated knowledge, and non-transparent, untraceable reasoning processes. Retrieval-Augmented Generation (RAG) has emerged as a promising solution by incorporating knowledge from external databases. This enhances the accuracy and credibility of the generation, particularly for knowledge-intensive tasks, and allows for continuous knowledge updates and integration of domain-specific information. RAG synergistically merges LLMs' intrinsic knowledge with the vast, dynamic repositories of external databases. This comprehensive review paper offers a detailed examination of the progression of RAG paradigms, encompassing the Naive RAG, the Advanced RAG, and the Modular RAG. It meticulously scrutinizes the tripartite foundation of RAG frameworks, which includes the retrieval, the generation and the augmentation techniques. The paper highlights the state-of-the-art technologies embedded in each of these critical components, providing a profound understanding of the advancements in RAG systems. Furthermore, this paper introduces up-to-date evaluation framework and benchmark. At the end, this article delineates the challenges currently faced and points out prospective avenues for research and development.",True,,large language models llms showcase impressive capabilities but encounter challenges like hallucination outdated knowledge and nontransparent untraceable reasoning processes retrievalaugmented generation rag has emerged as a promising solution by incorporating knowledge from external databases this enhances the accuracy and credibility of the generation particularly for knowledgeintensive tasks and allows for continuous knowledge updates and integration of domainspecific information rag synergistically merges llms intrinsic knowledge with the vast dynamic repositories of external databases this comprehensive review paper offers a detailed examination of the progression of rag paradigms encompassing the naive rag the advanced rag and the modular rag it meticulously scrutinizes the tripartite foundation of rag frameworks which includes the retrieval the generation and the augmentation techniques the paper highlights the stateoftheart technologies embedded in each of these critical components providing a profound understanding of the advancements in rag systems furthermore this paper introduces uptodate evaluation framework and benchmark at the end this article delineates the challenges currently faced and points out prospective avenues for research and development,"['information rag', 'knowledge updates', 'retrievalaugmented generation', 'retrieval generation', 'advancements rag']","['development', 'reasoning processes', 'accuracy', 'hallucination', 'models', 'challenges', 'research', 'tripartite', 'synergistically merges', 'comprehensive', 'enhances', 'incorporating', 'technologies', 'advancements', 'advanced rag', 'progression', 'benchmark', 'frameworks', 'retrieval', 'capabilities', 'integration', 'nontransparent', 'solution', 'intrinsic', 'prospective avenues', 'external databases', 'dynamic', 'generation', 'continuous', 'credibility', 'showcase impressive', 'paradigms', 'examination', 'llms', 'knowledgeintensive tasks', 'domainspecific information', 'naive', 'knowledge', 'augmentation techniques', 'paper', 'uptodate', 'systems', 'evaluation framework', 'language', 'review']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
https://openalex.org/W4393065402,A survey on large language model based autonomous agents,https://doi.org/10.1007/s11704-024-40231-1,2024,"Lei Wang, Chen Ma, Xueyang Feng, Zeyu Zhang, Hao Yang, Jingsen Zhang, Zhiyuan Chen, Jiakai Tang, Xu Chen, Yankai Lin, Wayne Xin Zhao, Zhewei Wei, Ji-Rong Wen","Abstract Autonomous agents have long been a research focus in academic and industry communities. Previous research often focuses on training agents with limited knowledge within isolated environments, which diverges significantly from human learning processes, and makes the agents hard to achieve human-like decisions. Recently, through the acquisition of vast amounts of Web knowledge, large language models (LLMs) have shown potential in human-level intelligence, leading to a surge in research on LLM-based autonomous agents. In this paper, we present a comprehensive survey of these studies, delivering a systematic review of LLM-based autonomous agents from a holistic perspective. We first discuss the construction of LLM-based autonomous agents, proposing a unified framework that encompasses much of previous work. Then, we present a overview of the diverse applications of LLM-based autonomous agents in social science, natural science, and engineering. Finally, we delve into the evaluation strategies commonly used for LLM-based autonomous agents. Based on the previous studies, we also present several challenges and future directions in this field.",True,,abstract autonomous agents have long been a research focus in academic and industry communities previous research often focuses on training agents with limited knowledge within isolated environments which diverges significantly from human learning processes and makes the agents hard to achieve humanlike decisions recently through the acquisition of vast amounts of web knowledge large language models llms have shown potential in humanlevel intelligence leading to a surge in research on llmbased autonomous agents in this paper we present a comprehensive survey of these studies delivering a systematic review of llmbased autonomous agents from a holistic perspective we first discuss the construction of llmbased autonomous agents proposing a unified framework that encompasses much of previous work then we present a overview of the diverse applications of llmbased autonomous agents in social science natural science and engineering finally we delve into the evaluation strategies commonly used for llmbased autonomous agents based on the previous studies we also present several challenges and future directions in this field,"['autonomous agents', 'agents social', 'training agents', 'agents based', 'agents']","['agents', 'directions', 'diverse', 'models', 'natural science', 'abstract', 'challenges', 'framework', 'human learning processes', 'encompasses', 'research', 'studies', 'environments', 'unified', 'decisions', 'comprehensive', 'evaluation', 'autonomous agents', 'engineering', 'perspective', 'web', 'holistic', 'academic', 'applications', 'potential', 'survey', 'llmbased', 'systematic review', 'acquisition', 'isolated', 'intelligence', 'overview', 'llms', 'social science', 'industry', 'knowledge', 'construction', 'training agents', 'communities', 'language', 'humanlevel']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
